epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1270,15479.8,0.33614,0.20518,0.77934,0.90198,0.73442,0.84294,0.74205,0.41178,0.3261,0.83398,0.0058123,0.0058123,0.0058123
1271,15492.4,0.32897,0.20321,0.77693,0.90267,0.73524,0.84344,0.74228,0.4115,0.32591,0.8339,0.005809,0.005809,0.005809
1272,15504.8,0.32768,0.20368,0.77677,0.89972,0.73561,0.84254,0.74225,0.41113,0.32603,0.83381,0.0058057,0.0058057,0.0058057
1273,15517.4,0.32466,0.20418,0.77858,0.90051,0.73615,0.84289,0.74221,0.41142,0.3259,0.83388,0.0058024,0.0058024,0.0058024
1274,15530,0.32693,0.20409,0.77918,0.90102,0.73632,0.84298,0.74264,0.41153,0.32568,0.83412,0.0057991,0.0057991,0.0057991
1275,15542.7,0.32303,0.20085,0.77769,0.90131,0.73561,0.84326,0.74278,0.41176,0.32587,0.83418,0.0057958,0.0057958,0.0057958
1276,15555.4,0.3327,0.20686,0.77727,0.90058,0.73633,0.84328,0.74311,0.41216,0.3259,0.83461,0.0057925,0.0057925,0.0057925
1277,15567.8,0.32639,0.20387,0.77841,0.90008,0.73822,0.84331,0.74304,0.4114,0.3257,0.83417,0.0057892,0.0057892,0.0057892
1278,15580.4,0.34171,0.21064,0.77884,0.9004,0.73768,0.84381,0.74364,0.41173,0.32535,0.8341,0.0057859,0.0057859,0.0057859
1279,15593,0.32901,0.20639,0.77766,0.8994,0.73793,0.84367,0.74395,0.41127,0.32545,0.83374,0.0057826,0.0057826,0.0057826
1280,15605.5,0.32575,0.20494,0.77792,0.90047,0.73658,0.84332,0.74349,0.41099,0.32496,0.83359,0.0057793,0.0057793,0.0057793
1281,15617.9,0.32325,0.20218,0.77914,0.90006,0.73633,0.84306,0.74356,0.41068,0.32518,0.83345,0.005776,0.005776,0.005776
1282,15630.4,0.32637,0.20328,0.77915,0.90076,0.73577,0.8428,0.74376,0.41113,0.32547,0.83385,0.0057727,0.0057727,0.0057727
1283,15642.8,0.32171,0.20015,0.77773,0.90093,0.73597,0.84297,0.74382,0.41034,0.32545,0.83322,0.0057694,0.0057694,0.0057694
1284,15655.1,0.32926,0.20366,0.77974,0.89982,0.7365,0.84283,0.7438,0.40963,0.32593,0.83284,0.0057661,0.0057661,0.0057661
1285,15667.7,0.32569,0.2027,0.77707,0.89987,0.73652,0.84255,0.74355,0.40994,0.32595,0.83295,0.0057628,0.0057628,0.0057628
1286,15680.3,0.32075,0.20207,0.77642,0.90092,0.73472,0.84183,0.7434,0.41012,0.32626,0.83297,0.0057595,0.0057595,0.0057595
1287,15692.7,0.31768,0.20089,0.77721,0.89904,0.73383,0.84129,0.74297,0.41023,0.32609,0.833,0.0057562,0.0057562,0.0057562
1288,15705,0.32721,0.20203,0.77845,0.90046,0.7349,0.84189,0.74339,0.41033,0.32587,0.83311,0.0057529,0.0057529,0.0057529
1289,15717.3,0.33254,0.20689,0.77956,0.89834,0.73472,0.84153,0.7431,0.41044,0.32598,0.83311,0.0057496,0.0057496,0.0057496
1290,15729.5,0.32517,0.20842,0.78221,0.89637,0.73503,0.84117,0.74314,0.41012,0.32645,0.83284,0.0057463,0.0057463,0.0057463
1291,15741.7,0.32902,0.20431,0.77819,0.89477,0.73579,0.84127,0.74346,0.40984,0.32664,0.83264,0.005743,0.005743,0.005743
1292,15753.9,0.31422,0.19951,0.77685,0.89565,0.73615,0.84139,0.74314,0.41012,0.32677,0.83272,0.0057397,0.0057397,0.0057397
1293,15766.2,0.32218,0.20392,0.77695,0.90011,0.7333,0.84163,0.74339,0.4101,0.32615,0.83282,0.0057364,0.0057364,0.0057364
1294,15778.5,0.32385,0.20576,0.77694,0.89601,0.73704,0.84205,0.74332,0.41007,0.32594,0.83306,0.0057331,0.0057331,0.0057331
1295,15790.7,0.31954,0.19954,0.77864,0.89586,0.7365,0.84165,0.74326,0.41004,0.32619,0.8331,0.0057298,0.0057298,0.0057298
1296,15803,0.33497,0.20725,0.77811,0.89525,0.7365,0.84193,0.74306,0.41007,0.32626,0.83295,0.0057265,0.0057265,0.0057265
1297,15815.4,0.32583,0.20184,0.77863,0.89282,0.73829,0.84259,0.74354,0.41046,0.32595,0.83331,0.0057232,0.0057232,0.0057232
1298,15827.7,0.31673,0.20165,0.77699,0.89388,0.73971,0.84342,0.74378,0.41015,0.32568,0.83306,0.0057199,0.0057199,0.0057199
1299,15839.9,0.32221,0.20192,0.77905,0.89748,0.73811,0.84343,0.74398,0.41016,0.32524,0.83333,0.0057166,0.0057166,0.0057166
1300,15852.2,0.33192,0.20506,0.77724,0.89238,0.73866,0.8423,0.74369,0.41026,0.32531,0.83322,0.0057133,0.0057133,0.0057133
1301,15864.3,0.32564,0.20283,0.77729,0.89138,0.73982,0.84194,0.74338,0.40987,0.32546,0.83307,0.00571,0.00571,0.00571
1302,15876.6,0.32825,0.20262,0.77619,0.89165,0.73989,0.84199,0.7434,0.41039,0.32574,0.83305,0.0057067,0.0057067,0.0057067
1303,15888.9,0.31649,0.19906,0.77782,0.89249,0.73804,0.84174,0.74354,0.41052,0.32562,0.83295,0.0057034,0.0057034,0.0057034
1304,15901.2,0.32409,0.20131,0.77577,0.89361,0.73626,0.84152,0.74381,0.40998,0.32555,0.83243,0.0057001,0.0057001,0.0057001
1305,15913.4,0.31568,0.19917,0.7788,0.89281,0.73615,0.8414,0.74375,0.40979,0.32506,0.8325,0.0056968,0.0056968,0.0056968
1306,15925.6,0.31741,0.19717,0.77675,0.90172,0.73063,0.84177,0.74401,0.41003,0.32484,0.83271,0.0056935,0.0056935,0.0056935
1307,15938,0.33261,0.208,0.78054,0.90308,0.73041,0.84194,0.74405,0.40912,0.32414,0.83201,0.0056902,0.0056902,0.0056902
1308,15950.3,0.31655,0.20196,0.77853,0.90295,0.73098,0.84228,0.74446,0.40936,0.32398,0.83231,0.0056869,0.0056869,0.0056869
1309,15962.7,0.31375,0.19784,0.77857,0.90279,0.73134,0.84222,0.74439,0.40943,0.32398,0.83227,0.0056836,0.0056836,0.0056836
1310,15974.9,0.32263,0.19994,0.77635,0.89702,0.73526,0.84226,0.74424,0.40986,0.32346,0.83238,0.0056803,0.0056803,0.0056803
1311,15987.2,0.32381,0.20137,0.7793,0.89804,0.73615,0.84278,0.74439,0.40929,0.32348,0.83219,0.005677,0.005677,0.005677
1312,15999.4,0.32327,0.20033,0.7775,0.90378,0.73128,0.84246,0.74413,0.40948,0.32313,0.83264,0.0056737,0.0056737,0.0056737
1313,16011.7,0.32618,0.20023,0.77613,0.90348,0.73116,0.84239,0.74395,0.4095,0.32279,0.83242,0.0056704,0.0056704,0.0056704
1314,16023.9,0.31753,0.19877,0.77991,0.90392,0.73134,0.8423,0.74399,0.40992,0.32306,0.83232,0.0056671,0.0056671,0.0056671
1315,16036.1,0.3207,0.20049,0.77553,0.90494,0.73063,0.84241,0.74433,0.40933,0.32284,0.83213,0.0056638,0.0056638,0.0056638
1316,16048.5,0.33897,0.20968,0.77779,0.90526,0.73098,0.84303,0.74424,0.40924,0.3228,0.83218,0.0056605,0.0056605,0.0056605
1317,16060.8,0.31828,0.20027,0.77781,0.90186,0.73343,0.84321,0.74447,0.40932,0.32225,0.8321,0.0056572,0.0056572,0.0056572
1318,16073.1,0.3322,0.20497,0.77629,0.90461,0.73134,0.84265,0.74405,0.40876,0.32246,0.83215,0.0056539,0.0056539,0.0056539
1319,16085.2,0.31428,0.20011,0.77782,0.90532,0.73187,0.84299,0.74439,0.40896,0.32261,0.83213,0.0056506,0.0056506,0.0056506
1320,16097.3,0.31179,0.19739,0.77612,0.90386,0.73192,0.84258,0.74431,0.40809,0.32251,0.83202,0.0056473,0.0056473,0.0056473
1321,16109.4,0.31662,0.19994,0.77604,0.90527,0.73187,0.84266,0.74445,0.40836,0.32235,0.83216,0.005644,0.005644,0.005644
1322,16121.8,0.32829,0.20192,0.77847,0.90653,0.73152,0.84304,0.74418,0.40868,0.32211,0.83216,0.0056407,0.0056407,0.0056407
1323,16134.1,0.31955,0.19894,0.77845,0.90687,0.73009,0.84285,0.74417,0.40845,0.32192,0.83206,0.0056374,0.0056374,0.0056374
1324,16146.2,0.32987,0.20814,0.78034,0.90515,0.73223,0.8432,0.74443,0.4087,0.3219,0.8321,0.0056341,0.0056341,0.0056341
1325,16158.5,0.3246,0.20124,0.7752,0.90615,0.73105,0.84351,0.74442,0.40899,0.32181,0.83213,0.0056308,0.0056308,0.0056308
1326,16170.7,0.3224,0.20272,0.77733,0.90624,0.73015,0.84328,0.74458,0.40913,0.32195,0.83228,0.0056275,0.0056275,0.0056275
1327,16182.9,0.3215,0.20274,0.77732,0.90698,0.73132,0.8434,0.74456,0.40974,0.32144,0.83278,0.0056242,0.0056242,0.0056242
1328,16195.1,0.31563,0.1996,0.77744,0.90678,0.73169,0.84352,0.74442,0.40961,0.32113,0.83259,0.0056209,0.0056209,0.0056209
1329,16207.4,0.31655,0.19743,0.77661,0.90833,0.73045,0.84332,0.74413,0.40915,0.32108,0.83274,0.0056176,0.0056176,0.0056176
1330,16219.6,0.31703,0.19795,0.77869,0.90588,0.73348,0.84386,0.74468,0.40859,0.32139,0.83219,0.0056143,0.0056143,0.0056143
1331,16231.9,0.32224,0.20132,0.77769,0.90628,0.73348,0.84407,0.74459,0.40743,0.32069,0.83178,0.005611,0.005611,0.005611
1332,16244.1,0.31044,0.19554,0.777,0.90614,0.7333,0.84395,0.74483,0.40778,0.32069,0.8319,0.0056077,0.0056077,0.0056077
1333,16256.3,0.32817,0.20477,0.7778,0.90652,0.73258,0.84403,0.74538,0.40753,0.32043,0.83238,0.0056044,0.0056044,0.0056044
1334,16268.7,0.32149,0.20111,0.77608,0.90606,0.73205,0.84354,0.7454,0.40803,0.32019,0.83268,0.0056011,0.0056011,0.0056011
1335,16280.9,0.32114,0.20277,0.77996,0.90764,0.73152,0.84397,0.74536,0.40775,0.31949,0.83267,0.0055978,0.0055978,0.0055978
1336,16293.2,0.32725,0.20456,0.77697,0.90887,0.73205,0.84453,0.74565,0.40775,0.31949,0.83263,0.0055945,0.0055945,0.0055945
1337,16305.5,0.32821,0.2034,0.77865,0.90869,0.73223,0.84469,0.74568,0.40788,0.3205,0.83248,0.0055912,0.0055912,0.0055912
1338,16317.7,0.32077,0.20302,0.77795,0.90863,0.73169,0.84409,0.74562,0.40765,0.31987,0.83226,0.0055879,0.0055879,0.0055879
1339,16329.9,0.319,0.20064,0.77661,0.90421,0.73494,0.84373,0.74536,0.40784,0.3208,0.83235,0.0055846,0.0055846,0.0055846
1340,16342.2,0.31365,0.19745,0.7754,0.9097,0.73205,0.8439,0.7455,0.40746,0.32034,0.83202,0.0055813,0.0055813,0.0055813
1341,16354.3,0.32674,0.20324,0.77807,0.90513,0.73526,0.84343,0.74527,0.40712,0.32038,0.83186,0.005578,0.005578,0.005578
1342,16366.5,0.32071,0.20032,0.7776,0.90826,0.73203,0.84299,0.74542,0.40686,0.32013,0.83193,0.0055747,0.0055747,0.0055747
1343,16378.7,0.31747,0.20096,0.77551,0.90353,0.7349,0.84281,0.74532,0.40678,0.31962,0.83231,0.0055714,0.0055714,0.0055714
1344,16390.7,0.31943,0.20067,0.77853,0.90371,0.73567,0.84313,0.74496,0.40611,0.31959,0.83147,0.0055681,0.0055681,0.0055681
1345,16402.9,0.31924,0.20011,0.77558,0.90347,0.73615,0.84327,0.74534,0.40599,0.31873,0.83136,0.0055648,0.0055648,0.0055648
1346,16415.1,0.31307,0.19791,0.77771,0.90391,0.73668,0.8438,0.74548,0.40538,0.319,0.83095,0.0055615,0.0055615,0.0055615
1347,16427.2,0.31177,0.19819,0.77812,0.90388,0.73668,0.84389,0.74583,0.4055,0.31872,0.83112,0.0055582,0.0055582,0.0055582
1348,16439.4,0.30708,0.19448,0.77489,0.90392,0.7365,0.84371,0.74546,0.40553,0.31823,0.83096,0.0055549,0.0055549,0.0055549
1349,16451.4,0.32394,0.20399,0.77801,0.90315,0.73561,0.843,0.74526,0.40555,0.31821,0.83097,0.0055516,0.0055516,0.0055516
1350,16463.6,0.32863,0.20348,0.78169,0.90351,0.73615,0.84338,0.74562,0.40536,0.31812,0.83086,0.0055483,0.0055483,0.0055483
1351,16475.7,0.3263,0.20232,0.7762,0.90423,0.73597,0.84297,0.74561,0.4051,0.31694,0.83077,0.005545,0.005545,0.005545
1352,16487.8,0.31837,0.20086,0.77793,0.90205,0.73544,0.84246,0.74564,0.40518,0.31751,0.83087,0.0055417,0.0055417,0.0055417
1353,16499.8,0.3063,0.19526,0.77662,0.90197,0.73508,0.84262,0.74578,0.40532,0.31717,0.83089,0.0055384,0.0055384,0.0055384
1354,16511.9,0.32708,0.19979,0.77882,0.9019,0.73561,0.84263,0.74598,0.40538,0.31691,0.8309,0.0055351,0.0055351,0.0055351
1355,16524,0.31334,0.19468,0.77711,0.90413,0.7342,0.84261,0.7462,0.40554,0.31683,0.83101,0.0055318,0.0055318,0.0055318
1356,16536.2,0.32278,0.2027,0.77918,0.90554,0.73437,0.84357,0.74634,0.4061,0.31664,0.83128,0.0055285,0.0055285,0.0055285
1357,16548.4,0.32724,0.20524,0.77897,0.9053,0.73406,0.84424,0.74649,0.40624,0.3165,0.83152,0.0055252,0.0055252,0.0055252
1358,16560.5,0.31531,0.19875,0.77649,0.90529,0.73398,0.84388,0.74634,0.40572,0.31622,0.83103,0.0055219,0.0055219,0.0055219
1359,16572.5,0.31676,0.19943,0.77831,0.90494,0.73312,0.84318,0.74611,0.40573,0.31592,0.83095,0.0055186,0.0055186,0.0055186
1360,16584.6,0.32332,0.20267,0.7774,0.91014,0.73027,0.8437,0.74632,0.40567,0.3158,0.83095,0.0055153,0.0055153,0.0055153
1361,16596.7,0.31881,0.20088,0.77886,0.90899,0.72991,0.84374,0.74624,0.40548,0.31689,0.83062,0.005512,0.005512,0.005512
1362,16608.8,0.31282,0.19777,0.77759,0.90905,0.73011,0.8441,0.74603,0.40525,0.31666,0.83042,0.0055087,0.0055087,0.0055087
1363,16620.9,0.30809,0.19635,0.77852,0.90928,0.73038,0.8437,0.74555,0.40508,0.31673,0.83037,0.0055054,0.0055054,0.0055054
1364,16633,0.30926,0.19357,0.77772,0.90899,0.72991,0.84325,0.74549,0.40492,0.31668,0.8302,0.0055021,0.0055021,0.0055021
1365,16645.2,0.32383,0.19889,0.78241,0.91034,0.73045,0.84347,0.74574,0.40501,0.31621,0.83006,0.0054988,0.0054988,0.0054988
1366,16657.3,0.31293,0.19854,0.77825,0.90903,0.72938,0.84272,0.74546,0.4048,0.31531,0.83003,0.0054955,0.0054955,0.0054955
1367,16669.3,0.31764,0.19796,0.77787,0.90872,0.72894,0.84279,0.74549,0.40483,0.31526,0.82994,0.0054922,0.0054922,0.0054922
1368,16681.5,0.31939,0.19775,0.77677,0.90851,0.72902,0.84294,0.74565,0.4052,0.31503,0.83021,0.0054889,0.0054889,0.0054889
1369,16693.7,0.31188,0.19761,0.77691,0.90864,0.72827,0.84298,0.74526,0.40527,0.31536,0.83028,0.0054856,0.0054856,0.0054856
1370,16705.9,0.33026,0.20387,0.77834,0.90827,0.72777,0.84231,0.7453,0.40526,0.31541,0.83035,0.0054823,0.0054823,0.0054823
1371,16717.9,0.31876,0.19853,0.77826,0.90941,0.72849,0.84234,0.74547,0.4053,0.31518,0.83032,0.005479,0.005479,0.005479
1372,16730,0.32329,0.20098,0.77695,0.90693,0.72744,0.84202,0.7456,0.40487,0.31537,0.83026,0.0054757,0.0054757,0.0054757
1373,16742,0.31835,0.19832,0.77569,0.90142,0.73142,0.84193,0.74529,0.40472,0.31555,0.83003,0.0054724,0.0054724,0.0054724
1374,16754.1,0.32413,0.20123,0.77639,0.89341,0.73561,0.84162,0.74539,0.40473,0.31563,0.83012,0.0054691,0.0054691,0.0054691
1375,16766.2,0.32637,0.20225,0.77784,0.90232,0.73205,0.84237,0.7456,0.40458,0.31552,0.82997,0.0054658,0.0054658,0.0054658
1376,16778.3,0.32241,0.20061,0.77637,0.90209,0.73207,0.84278,0.74555,0.40433,0.31585,0.82992,0.0054625,0.0054625,0.0054625
1377,16790.4,0.3215,0.19905,0.77838,0.90083,0.73223,0.84257,0.74546,0.40417,0.31566,0.8298,0.0054592,0.0054592,0.0054592
1378,16802.6,0.31091,0.19304,0.77688,0.90131,0.73219,0.84279,0.74566,0.40441,0.31605,0.82985,0.0054559,0.0054559,0.0054559
1379,16814.6,0.31145,0.19459,0.77651,0.90155,0.73241,0.84314,0.74585,0.40446,0.31609,0.82972,0.0054526,0.0054526,0.0054526
1380,16826.7,0.31747,0.2006,0.77626,0.90263,0.73327,0.84353,0.74606,0.4045,0.316,0.82979,0.0054493,0.0054493,0.0054493
1381,16838.9,0.31815,0.19971,0.77672,0.90248,0.73312,0.8436,0.74607,0.40476,0.31596,0.83033,0.005446,0.005446,0.005446
1382,16851.5,0.3251,0.20137,0.77631,0.90162,0.73312,0.84377,0.74639,0.4049,0.31639,0.83039,0.0054427,0.0054427,0.0054427
1383,16863.8,0.31231,0.19386,0.77739,0.90144,0.73276,0.8437,0.74659,0.4051,0.31629,0.83065,0.0054394,0.0054394,0.0054394
1384,16876,0.3093,0.1974,0.77642,0.90221,0.73309,0.84415,0.74634,0.40528,0.31633,0.83076,0.0054361,0.0054361,0.0054361
1385,16888.1,0.30625,0.19501,0.77689,0.90286,0.73294,0.84396,0.74628,0.40575,0.31648,0.83098,0.0054328,0.0054328,0.0054328
1386,16900.3,0.32019,0.19967,0.77827,0.90246,0.73189,0.84363,0.74604,0.40583,0.31734,0.83104,0.0054295,0.0054295,0.0054295
1387,16912.3,0.31896,0.20117,0.77598,0.90449,0.73116,0.84358,0.74641,0.40597,0.31745,0.83088,0.0054262,0.0054262,0.0054262
1388,16924.4,0.31754,0.19847,0.77828,0.90611,0.73075,0.84371,0.74638,0.40595,0.31725,0.83087,0.0054229,0.0054229,0.0054229
1389,16936.6,0.32531,0.20045,0.77982,0.90811,0.72894,0.84369,0.74643,0.40571,0.31656,0.83084,0.0054196,0.0054196,0.0054196
1390,16948.7,0.32064,0.20125,0.77616,0.9088,0.72849,0.84376,0.74601,0.40572,0.31652,0.83107,0.0054163,0.0054163,0.0054163
1391,16961,0.31875,0.1987,0.77711,0.9021,0.73219,0.84382,0.74608,0.406,0.31721,0.8312,0.005413,0.005413,0.005413
1392,16973.1,0.32496,0.201,0.77632,0.90282,0.73223,0.84415,0.7466,0.40593,0.31696,0.83124,0.0054097,0.0054097,0.0054097
1393,16985.3,0.31677,0.19898,0.77689,0.90705,0.73021,0.84412,0.74645,0.40603,0.31697,0.83131,0.0054064,0.0054064,0.0054064
1394,16997.4,0.31068,0.19546,0.77693,0.90468,0.73259,0.84421,0.74671,0.40595,0.31686,0.83133,0.0054031,0.0054031,0.0054031
1395,17009.6,0.3145,0.19478,0.77597,0.90321,0.73318,0.84403,0.74666,0.40583,0.31709,0.83137,0.0053998,0.0053998,0.0053998
1396,17021.8,0.30646,0.1933,0.77696,0.90259,0.73294,0.84388,0.7468,0.40564,0.31738,0.83113,0.0053965,0.0053965,0.0053965
1397,17034.1,0.31885,0.19851,0.77579,0.90826,0.72777,0.84334,0.74659,0.40562,0.31683,0.83101,0.0053932,0.0053932,0.0053932
1398,17046.2,0.32518,0.19926,0.77605,0.90993,0.72813,0.84367,0.74697,0.40555,0.31723,0.83105,0.0053899,0.0053899,0.0053899
1399,17058.3,0.32716,0.20126,0.77754,0.90241,0.73309,0.84351,0.74693,0.40529,0.3169,0.83081,0.0053866,0.0053866,0.0053866
1400,17070.4,0.32177,0.20027,0.77515,0.90274,0.73255,0.84348,0.74716,0.40527,0.31686,0.831,0.0053833,0.0053833,0.0053833
1401,17082.5,0.32131,0.20286,0.77706,0.89738,0.73722,0.84398,0.74756,0.40508,0.31662,0.83085,0.00538,0.00538,0.00538
1402,17094.7,0.31141,0.19805,0.77663,0.89966,0.73793,0.84465,0.74762,0.40516,0.31708,0.83086,0.0053767,0.0053767,0.0053767
1403,17106.9,0.32358,0.20256,0.77769,0.89984,0.73846,0.84501,0.74767,0.40529,0.31699,0.83101,0.0053734,0.0053734,0.0053734
1404,17119,0.31024,0.19676,0.77972,0.89905,0.73935,0.84508,0.7475,0.40525,0.31701,0.83092,0.0053701,0.0053701,0.0053701
1405,17131.2,0.32364,0.19726,0.7743,0.90019,0.74077,0.84594,0.74765,0.40486,0.31714,0.83066,0.0053668,0.0053668,0.0053668
1406,17143.3,0.31638,0.19899,0.77876,0.89967,0.7406,0.84556,0.74764,0.40494,0.31638,0.83082,0.0053635,0.0053635,0.0053635
1407,17155.4,0.31804,0.19777,0.77812,0.90023,0.739,0.84513,0.74741,0.40512,0.31678,0.83075,0.0053602,0.0053602,0.0053602
1408,17167.4,0.31202,0.19569,0.77764,0.9009,0.73971,0.84534,0.74728,0.40512,0.31722,0.83072,0.0053569,0.0053569,0.0053569
1409,17179.6,0.31948,0.2008,0.77777,0.90142,0.73959,0.84493,0.74716,0.40473,0.31704,0.83048,0.0053536,0.0053536,0.0053536
1410,17191.7,0.327,0.20423,0.78022,0.90105,0.73971,0.84501,0.74724,0.40469,0.31714,0.83056,0.0053503,0.0053503,0.0053503
1411,17204,0.32178,0.19869,0.77835,0.90014,0.73918,0.8446,0.74678,0.40506,0.31717,0.83069,0.005347,0.005347,0.005347
1412,17216.1,0.32532,0.20192,0.77726,0.89876,0.73936,0.84445,0.74718,0.405,0.31732,0.83061,0.0053437,0.0053437,0.0053437
1413,17228.3,0.31811,0.19725,0.77717,0.89913,0.73989,0.84467,0.74695,0.40506,0.31721,0.83057,0.0053404,0.0053404,0.0053404
1414,17240.4,0.31761,0.19675,0.77953,0.89951,0.73971,0.8447,0.74691,0.40527,0.31767,0.8305,0.0053371,0.0053371,0.0053371
1415,17252.6,0.32092,0.20131,0.77648,0.8992,0.74007,0.84481,0.74677,0.40509,0.31775,0.8305,0.0053338,0.0053338,0.0053338
1416,17264.6,0.30013,0.19088,0.7772,0.89831,0.7397,0.84389,0.74666,0.40546,0.31796,0.8307,0.0053305,0.0053305,0.0053305
1417,17276.7,0.31374,0.19437,0.77663,0.89862,0.7406,0.8441,0.74664,0.40617,0.3183,0.83117,0.0053272,0.0053272,0.0053272
1418,17288.8,0.31672,0.19754,0.777,0.8984,0.74096,0.8442,0.7468,0.40589,0.31886,0.83072,0.0053239,0.0053239,0.0053239
1419,17301,0.31416,0.19454,0.77712,0.89854,0.74131,0.84433,0.74681,0.40581,0.31848,0.83089,0.0053206,0.0053206,0.0053206
1420,17313.1,0.30351,0.19232,0.77577,0.89874,0.74114,0.84409,0.7471,0.4056,0.31817,0.83075,0.0053173,0.0053173,0.0053173
1421,17325.1,0.31337,0.19429,0.77705,0.89892,0.74096,0.84368,0.74697,0.40559,0.31823,0.83043,0.005314,0.005314,0.005314
1422,17337.1,0.30886,0.19273,0.77631,0.89859,0.74149,0.84343,0.74674,0.4058,0.3185,0.83057,0.0053107,0.0053107,0.0053107
1423,17349.3,0.30756,0.19216,0.77802,0.89876,0.74131,0.84405,0.747,0.40598,0.31875,0.8305,0.0053074,0.0053074,0.0053074
1424,17361.5,0.31178,0.19694,0.77784,0.8984,0.74042,0.84358,0.74692,0.40598,0.31839,0.83054,0.0053041,0.0053041,0.0053041
1425,17373.5,0.31058,0.19538,0.77564,0.89814,0.73988,0.84351,0.74693,0.40616,0.31845,0.83061,0.0053008,0.0053008,0.0053008
1426,17385.7,0.31244,0.19748,0.77637,0.8974,0.74042,0.84352,0.74685,0.40641,0.31851,0.83066,0.0052975,0.0052975,0.0052975
1427,17397.8,0.30739,0.19508,0.77633,0.89837,0.74042,0.84376,0.74689,0.40716,0.31878,0.83106,0.0052942,0.0052942,0.0052942
1428,17409.9,0.3106,0.19442,0.77777,0.89767,0.74081,0.84382,0.74691,0.4073,0.31858,0.83115,0.0052909,0.0052909,0.0052909
1429,17422.2,0.32056,0.19804,0.77713,0.89855,0.74149,0.84423,0.74706,0.40701,0.3183,0.83107,0.0052876,0.0052876,0.0052876
1430,17434.2,0.30904,0.1941,0.77456,0.89772,0.74119,0.84403,0.74665,0.40719,0.31821,0.83113,0.0052843,0.0052843,0.0052843
1431,17446.5,0.31015,0.19281,0.77685,0.89538,0.74042,0.84324,0.74653,0.40699,0.31837,0.83113,0.005281,0.005281,0.005281
1432,17458.6,0.31601,0.19944,0.77595,0.8967,0.74078,0.84402,0.7467,0.40729,0.31824,0.83148,0.0052777,0.0052777,0.0052777
1433,17470.7,0.31102,0.19611,0.77711,0.89846,0.7393,0.84377,0.74645,0.40776,0.31901,0.83154,0.0052744,0.0052744,0.0052744
1434,17482.9,0.3262,0.19874,0.77599,0.89603,0.74007,0.84382,0.74645,0.4075,0.3188,0.83133,0.0052711,0.0052711,0.0052711
1435,17494.9,0.30358,0.19217,0.77556,0.9017,0.73541,0.84325,0.74608,0.40767,0.3188,0.8314,0.0052678,0.0052678,0.0052678
1436,17507.1,0.31489,0.19551,0.77589,0.90239,0.73461,0.84328,0.74624,0.4075,0.31912,0.83131,0.0052645,0.0052645,0.0052645
1437,17519.2,0.30183,0.19228,0.77541,0.90168,0.73523,0.84343,0.74627,0.40716,0.31861,0.83082,0.0052612,0.0052612,0.0052612
1438,17531.3,0.31325,0.196,0.77879,0.90144,0.73492,0.84299,0.7462,0.40722,0.31893,0.83086,0.0052579,0.0052579,0.0052579
1439,17543.4,0.31455,0.19668,0.77666,0.90046,0.73526,0.84305,0.74584,0.4068,0.3186,0.83071,0.0052546,0.0052546,0.0052546
1440,17555.6,0.31234,0.19664,0.77903,0.90118,0.73561,0.84319,0.74588,0.40674,0.31896,0.83069,0.0052513,0.0052513,0.0052513
1441,17567.7,0.31965,0.19822,0.77588,0.90342,0.73454,0.84322,0.74609,0.40689,0.31904,0.83073,0.005248,0.005248,0.005248
1442,17579.9,0.31355,0.19707,0.77706,0.90316,0.73437,0.84291,0.74602,0.40684,0.31932,0.83082,0.0052447,0.0052447,0.0052447
1443,17591.9,0.31555,0.19598,0.77704,0.89676,0.73811,0.84282,0.74612,0.40671,0.31918,0.83065,0.0052414,0.0052414,0.0052414
1444,17604.1,0.31773,0.19586,0.77689,0.89871,0.73664,0.84278,0.74589,0.40646,0.31894,0.83058,0.0052381,0.0052381,0.0052381
1445,17616.1,0.31253,0.19478,0.7766,0.89718,0.73811,0.84266,0.74624,0.40678,0.31881,0.83071,0.0052348,0.0052348,0.0052348
1446,17628.2,0.30997,0.19391,0.77736,0.89344,0.74078,0.84251,0.7461,0.40643,0.31919,0.83046,0.0052315,0.0052315,0.0052315
1447,17640.4,0.30082,0.18874,0.77491,0.89545,0.74078,0.84286,0.74609,0.40629,0.31893,0.83038,0.0052282,0.0052282,0.0052282
1448,17652.4,0.3117,0.19563,0.77661,0.89546,0.74078,0.84285,0.74637,0.40644,0.31911,0.83043,0.0052249,0.0052249,0.0052249
1449,17664.5,0.30328,0.19301,0.77579,0.89709,0.74114,0.84349,0.74663,0.40639,0.319,0.83035,0.0052216,0.0052216,0.0052216
1450,17676.6,0.31479,0.19687,0.77743,0.89911,0.73827,0.84309,0.74661,0.40684,0.3193,0.83045,0.0052183,0.0052183,0.0052183
1451,17688.8,0.30617,0.19278,0.77765,0.90008,0.73827,0.84358,0.74683,0.40645,0.31922,0.83023,0.005215,0.005215,0.005215
1452,17701,0.30259,0.19032,0.77402,0.89907,0.74007,0.84383,0.74702,0.40625,0.3193,0.83026,0.0052117,0.0052117,0.0052117
1453,17713,0.30397,0.19096,0.77731,0.89727,0.7406,0.84368,0.74691,0.40617,0.31916,0.83026,0.0052084,0.0052084,0.0052084
